Customer ID,Age,Generation,Gender,Item Purchased,Category, Purchase Amount (USD) ,Previous Purchases, Revenue Amount(USD) , Number Of Orders , Average Order Value(AOV) ,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Preferred Payment Method,Frequency of Purchases
1713,65,Baby Boomers,Male,T-shirt,Clothing,87,9,783,1,783,Illinois,S,Beige,Fall,3.8,No,2-Day Shipping,No,No,Cash,Fortnightly
1714,49,Gen X,Male,Jacket,Outerwear,22,37,814,1,814,Missouri,M,Pink,Winter,4.6,No,Free Shipping,No,No,PayPal,Quarterly
1715,30,Millennials,Male,Jeans,Clothing,71,15,1065,1,1065,South Dakota,S,Charcoal,Summer,4.4,No,Standard,No,No,Cash,Monthly
1716,23,,Male,Dress,Clothing,69,30,2070,,,Idaho,XL,Gray,Spring,3.4,No,2-Day Shipping,No,No,PayPal,Bi-Weekly
1717,69,Baby Boomers,Male,Blouse,Clothing,47,30,1410,1,1410,Connecticut,M,Cyan,Winter,4.7,No,Standard,No,No,Cash,Every 3 Months
1718,29,,Male,Hoodie,Clothing,50,16,800,,,Hawaii,L,Orange,Summer,2.9,No,Express,No,No,Debit Card,Bi-Weekly
1719,54,Gen X,Male,T-shirt,Clothing,96,14,1344,1,1344,Maryland,L,Pink,Winter,3.4,No,2-Day Shipping,No,No,PayPal,Every 3 Months
1720,45,Gen X,Male,Sweater,Clothing,39,8,312,1,312,Maryland,M,White,Winter,3.2,No,Free Shipping,No,No,Venmo,Quarterly
1721,25,,Male,Shorts,Clothing,84,40,3360,,,Massachusetts,S,Beige,Winter,2.8,No,Express,No,No,Debit Card,Bi-Weekly
1722,34,Millennials,Male,Jewelry,Accessories,28,24,672,1,672,Delaware,S,Magenta,Spring,4.3,No,Free Shipping,No,No,Credit Card,Monthly
1723,46,Gen X,Male,T-shirt,Clothing, $51 ,14,714,1,714,Massachusetts,L,Violet,Summer,3.3,No,Standard,No,No,Cash,Fortnightly
1724,70,Baby Boomers,Male,Scarf,Accessories,20,39,780,1,780,New York,XL,Gold,Spring,3.3,No,Standard,No,No,PayPal,Annually
1725,42,Gen X,Male,Shoes,Footwear,72,21,1512,1,1512,Delaware,S,Teal,Winter,3.3,No,Free Shipping,No,No,PayPal,Weekly
1726,45,Gen X,Male,Sunglasses,Accessories,33,32,1056,1,1056,Massachusetts,M,Indigo,Spring,3,No,Next Day Air,No,No,Venmo,Quarterly
1727,57,Gen X,Male,Coat,Outerwear,28,45,1260,1,1260,Indiana,S,Olive,Summer,2.8,No,Express,No,No,Debit Card,Weekly
1728,49,Gen X,Male,Blouse,Clothing,53,19,1007,1,1007,Virginia,S,Violet,Spring,4,No,Express,No,No,PayPal,Monthly
1729,23,Gen Z,Male,Jeans,Clothing,48,1,48,1,48,Wyoming,L,Black,Fall,4.3,No,Express,No,No,Debit Card,Every 3 Months
1730,47,Gen X,Male,Shorts,Clothing,21,12,252,1,252,Illinois,M,Brown,Winter,3.8,No,Store Pickup,No,No,Venmo,Fortnightly
1731,23,Gen Z,Male,Shirt,Clothing,22,26,572,1,572,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,No,Credit Card,Weekly
1732,21,Gen Z,Male,Backpack,Accessories,87,12,1044,1,1044,Idaho,M,Gray,Fall,3.1,No,Next Day Air,No,No,Cash,Monthly
1733,45,Gen X,Male,Belt,Accessories,50,36,1800,1,1800,Rhode Island,S,Charcoal,Winter,2.6,No,Free Shipping,No,No,Cash,Every 3 Months
1734,67,Baby Boomers,Male,Blouse,Clothing,85,22,1870,1,1870,New York,L,Black,Summer,3.4,No,Express,No,No,Credit Card,Annually
1735,31,Millennials,Male,Jeans,Clothing,98,16,1568,1,1568,Missouri,L,Brown,Spring,3.1,No,Next Day Air,No,No,PayPal,Quarterly
1736,58,Baby Boomers,Male,Dress,Clothing,34,31,1054,1,1054,Texas,M,Purple,Winter,3.6,No,Express,No,No,Venmo,Annually
1737,57,Gen X,Male,Shorts,Clothing,61,43,2623,1,2623,Tennessee,M,Purple,Summer,2.6,No,2-Day Shipping,No,No,Cash,Quarterly
1738,42,,Male,Jewelry,Accessories,98,50,4900,,,Ohio,L,Gray,Summer,4.2,No,Store Pickup,No,No,Venmo,Bi-Weekly
1739,60,Baby Boomers,Male,Handbag,Accessories,61,37,2257,1,2257,Tennessee,M,Green,Spring,2.9,No,2-Day Shipping,No,No,Credit Card,Weekly
1740,21,Gen Z,Male,Jewelry,Accessories,98,23,2254,1,2254,Minnesota,L,Silver,Winter,4.2,No,Express,No,No,Cash,Weekly
1741,69,Baby Boomers,Male,Pants,Clothing,21,10,210,1,210,Wisconsin,L,Charcoal,Fall,3.3,No,Next Day Air,No,No,Bank Transfer,Every 3 Months
1742,41,Millennials,Male,Pants,Clothing,51,20,1020,1,1020,Delaware,XL,Teal,Winter,3.6,No,Next Day Air,No,No,Bank Transfer,Monthly
1743,51,Gen X,Male,Sandals,Footwear,80,18,1440,1,1440,Kansas,XL,White,Spring,4.3,No,Express,No,No,Venmo,Every 3 Months
1744,23,Gen Z,Male,Skirt,Clothing,72,3,216,1,216,Missouri,XL,Brown,Winter,3.3,No,Standard,No,No,Bank Transfer,Weekly
1745,57,Gen X,Male,Sunglasses,Accessories,63,23,1449,1,1449,Michigan,L,Teal,Winter,3,No,Standard,No,No,PayPal,Weekly
1746,40,Millennials,Male,Skirt,Clothing,27,27,729,1,729,West Virginia,L,Red,Winter,3.6,No,Store Pickup,No,No,Cash,Weekly
1747,65,Baby Boomers,Male,Handbag,Accessories,44,44,1936,1,1936,Alabama,L,Brown,Summer,3.1,No,Store Pickup,No,No,Bank Transfer,Fortnightly
1748,61,Baby Boomers,Male,Coat,Outerwear,23,41,943,1,943,New Hampshire,M,Yellow,Winter,2.9,No,Express,No,No,Venmo,Quarterly
1749,34,Millennials,Male,Skirt,Clothing,93,41,3813,1,3813,Montana,L,Teal,Winter,3.9,No,2-Day Shipping,No,No,Bank Transfer,Annually
1750,43,Gen X,Male,Hoodie,Clothing,70,36,2520,1,2520,Wyoming,L,Pink,Fall,3.2,No,2-Day Shipping,No,No,Debit Card,Every 3 Months
1751,31,Millennials,Male,Sunglasses,Accessories,85,38,3230,1,3230,Missouri,M,White,Fall,3.1,No,Express,No,No,Venmo,Every 3 Months
1752,57,Gen X,Male,Sweater,Clothing,40,34,1360,1,1360,Ohio,M,Silver,Winter,3.2,No,2-Day Shipping,No,No,Cash,Annually
1753,34,Millennials,Male,Boots,Footwear,29,14,406,1,406,South Dakota,L,Blue,Winter,3.3,No,Store Pickup,No,No,Venmo,Quarterly
1754,25,Gen Z,Male,Skirt,Clothing,27,23,621,1,621,Colorado,L,Black,Fall,4.8,No,Next Day Air,No,No,Credit Card,Fortnightly
1755,66,Baby Boomers,Male,Dress,Clothing,93,18,1674,1,1674,Massachusetts,S,Beige,Fall,3.8,No,2-Day Shipping,No,No,Credit Card,Fortnightly
1756,56,Gen X,Male,Belt,Accessories,20,45,900,1,900,Delaware,XL,Charcoal,Spring,4.6,No,Next Day Air,No,No,Cash,Monthly
1757,49,Gen X,Male,Jewelry,Accessories,55,14,770,1,770,New Hampshire,S,Cyan,Fall,2.8,No,Free Shipping,No,No,Bank Transfer,Weekly
1758,19,Gen Z,Male,Dress,Clothing,94,48,4512,1,4512,Michigan,L,Yellow,Fall,3.6,No,Standard,No,No,Debit Card,Annually
1759,27,,Male,Hat,Accessories,56,17,952,,,Pennsylvania,M,Silver,Winter,4.3,No,Free Shipping,No,No,Venmo,Bi-Weekly
1760,68,Baby Boomers,Male,Sweater,Clothing,58,1,58,1,58,Louisiana,L,Green,Spring,4,No,Next Day Air,No,No,PayPal,Weekly
1761,20,Gen Z,Male,Skirt,Clothing,44,39,1716,1,1716,Minnesota,XL,Peach,Spring,3.5,No,Standard,No,No,PayPal,Weekly
1762,21,Gen Z,Male,Hoodie,Clothing,95,24,2280,1,2280,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,No,No,Cash,Weekly
1763,36,Millennials,Male,Sandals,Footwear,42,41,1722,1,1722,Idaho,M,Brown,Summer,3.1,No,Express,No,No,Bank Transfer,Fortnightly
1764,37,Millennials,Male,Jewelry,Accessories,93,28,2604,1,2604,Vermont,M,Lavender,Winter,3.9,No,Store Pickup,No,No,PayPal,Annually
1765,61,Baby Boomers,Male,Dress,Clothing,56,34,1904,1,1904,Delaware,M,Charcoal,Summer,3,No,Store Pickup,No,No,Venmo,Quarterly
1766,68,Baby Boomers,Male,Hoodie,Clothing,88,41,3608,1,3608,New Mexico,M,Orange,Spring,4.1,No,2-Day Shipping,No,No,Venmo,Quarterly
1767,60,,Male,Sweater,Clothing,54,27,1458,,,Alaska,S,Cyan,Winter,4.3,No,2-Day Shipping,No,No,Cash,Bi-Weekly
1768,69,Baby Boomers,Male,Jewelry,Accessories,89,46,4094,1,4094,Minnesota,L,Lavender,Fall,3.8,No,2-Day Shipping,No,No,Debit Card,Fortnightly
1769,25,Gen Z,Male,Sandals,Footwear,45,2,90,1,90,Nebraska,M,Indigo,Summer,3.9,No,2-Day Shipping,No,No,PayPal,Every 3 Months
1770,32,Millennials,Male,Socks,Clothing,75,45,3375,1,3375,Alaska,L,Brown,Winter,4.3,No,Free Shipping,No,No,Cash,Monthly
1771,53,Gen X,Male,Backpack,Accessories,22,34,748,1,748,Michigan,M,Pink,Fall,4.3,No,Express,No,No,Bank Transfer,Weekly
1772,46,Gen X,Male,Shirt,Clothing,82,9,738,1,738,Indiana,XL,Turquoise,Fall,4.7,No,Store Pickup,No,No,Credit Card,Annually
1773,58,Baby Boomers,Male,Shoes,Footwear,34,1,34,1,34,Hawaii,M,Gold,Summer,3.1,No,2-Day Shipping,No,No,Bank Transfer,Annually
1774,21,Gen Z,Male,Coat,Outerwear,92,17,1564,1,1564,West Virginia,M,Blue,Summer,2.7,No,Free Shipping,No,No,PayPal,Annually
1775,46,Gen X,Male,Sweater,Clothing,78,6,468,1,468,New York,M,Lavender,Spring,3.7,No,Express,No,No,PayPal,Weekly
1776,18,,Male,Jacket,Outerwear,47,12,564,,,Iowa,M,Violet,Spring,3.3,No,2-Day Shipping,No,No,Cash,Bi-Weekly
1777,56,Gen X,Male,Jacket,Outerwear,64,10,640,1,640,Arizona,L,Cyan,Summer,3.4,No,Free Shipping,No,No,Venmo,Every 3 Months
1778,18,Gen Z,Male,Sneakers,Footwear,44,4,176,1,176,Minnesota,L,Purple,Winter,4.7,No,Free Shipping,No,No,Cash,Fortnightly
1779,49,,Male,Belt,Accessories,94,8,752,,,Texas,M,Red,Winter,4.9,No,Store Pickup,No,No,Debit Card,Bi-Weekly
1780,29,Millennials,Male,Scarf,Accessories,62,41,2542,1,2542,Virginia,M,Charcoal,Winter,4.3,No,Free Shipping,No,No,Venmo,Weekly
1781,67,Baby Boomers,Male,Jewelry,Accessories,81,49,3969,1,3969,North Dakota,S,Gray,Summer,4.2,No,Next Day Air,No,No,Credit Card,Weekly
1782,31,Millennials,Male,T-shirt,Clothing,33,49,1617,1,1617,Iowa,M,Pink,Fall,3.7,No,Express,No,No,Bank Transfer,Quarterly
1783,52,Gen X,Male,Pants,Clothing,88,40,3520,1,3520,Utah,M,Lavender,Fall,2.7,No,Next Day Air,No,No,Bank Transfer,Fortnightly
1784,42,Gen X,Male,Handbag,Accessories,49,30,1470,1,1470,Ohio,L,Lavender,Winter,3.3,No,Free Shipping,No,No,Credit Card,Monthly
1785,32,Millennials,Male,Backpack,Accessories,31,4,124,1,124,Louisiana,L,Yellow,Summer,4.8,No,Standard,No,No,Debit Card,Quarterly
1786,47,Gen X,Male,Gloves,Accessories,29,22,638,1,638,Iowa,S,Peach,Fall,4.1,No,Next Day Air,No,No,Venmo,Monthly
1787,45,Gen X,Male,Jacket,Outerwear,34,22,748,1,748,Maryland,M,Brown,Spring,4.6,No,2-Day Shipping,No,No,Venmo,Monthly
1788,20,Gen Z,Male,Sweater,Clothing,38,10,380,1,380,Montana,L,Gold,Fall,4.9,No,2-Day Shipping,No,No,Bank Transfer,Quarterly
1789,66,,Male,Blouse,Clothing,41,23,943,,,Illinois,L,Pink,Summer,3.1,No,Store Pickup,No,No,Cash,Bi-Weekly
1790,52,Gen X,Male,Blouse,Clothing,34,43,1462,1,1462,Arizona,L,Peach,Spring,3,No,2-Day Shipping,No,No,Debit Card,Quarterly
1791,50,,Male,Gloves,Accessories,26,31,806,,,North Carolina,S,Violet,Summer,3.7,No,Store Pickup,No,No,PayPal,Bi-Weekly
1792,62,Baby Boomers,Male,Jeans,Clothing,98,38,3724,1,3724,Montana,S,Purple,Winter,4,No,Store Pickup,No,No,Cash,Annually
1793,38,Millennials,Male,Sneakers,Footwear,59,22,1298,1,1298,Iowa,M,Peach,Fall,3,No,Express,No,No,Debit Card,Every 3 Months
1794,65,Baby Boomers,Male,Hat,Accessories,92,45,4140,1,4140,Iowa,S,White,Fall,3.8,No,Store Pickup,No,No,Cash,Every 3 Months
1795,60,Baby Boomers,Male,Backpack,Accessories,40,21,840,1,840,Ohio,L,Indigo,Spring,3.7,No,Express,No,No,Debit Card,Fortnightly
1796,68,Baby Boomers,Male,Jeans,Clothing,20,9,180,1,180,Wisconsin,S,Violet,Fall,4,No,2-Day Shipping,No,No,Debit Card,Fortnightly
1797,62,Baby Boomers,Male,Skirt,Clothing,35,34,1190,1,1190,South Carolina,S,Brown,Spring,3.1,No,Store Pickup,No,No,Venmo,Weekly
1798,62,Baby Boomers,Male,Belt,Accessories,35,26,910,1,910,Oregon,L,Maroon,Spring,3.9,No,2-Day Shipping,No,No,Venmo,Weekly
1799,40,Millennials,Male,Dress,Clothing,82,1,82,1,82,North Dakota,L,Magenta,Winter,3.7,No,Express,No,No,Cash,Weekly
1800,32,Millennials,Male,Hoodie,Clothing,48,47,2256,1,2256,California,M,Charcoal,Fall,3.9,No,Express,No,No,Venmo,Weekly
1801,22,Gen Z,Male,Coat,Outerwear,58,30,1740,1,1740,Mississippi,XL,Indigo,Winter,2.7,No,Express,No,No,Credit Card,Weekly
1802,33,Millennials,Male,Sweater,Clothing,57,48,2736,1,2736,New Jersey,M,Turquoise,Spring,3.9,No,Express,No,No,Debit Card,Fortnightly
1803,57,,Male,Shorts,Clothing,96,31,2976,,,Rhode Island,L,Turquoise,Winter,2.6,No,Store Pickup,No,No,Venmo,Bi-Weekly
1804,60,Baby Boomers,Male,Sneakers,Footwear,97,33,3201,1,3201,New Hampshire,S,Gray,Summer,3.5,No,Free Shipping,No,No,Venmo,Fortnightly
1805,30,Millennials,Male,Sweater,Clothing,42,39,1638,1,1638,Louisiana,L,Peach,Winter,4.4,No,Next Day Air,No,No,Credit Card,Weekly
1806,41,Millennials,Male,T-shirt,Clothing,62,46,2852,1,2852,Arizona,L,Gold,Spring,4.9,No,Store Pickup,No,No,Debit Card,Weekly
1807,58,Baby Boomers,Male,Handbag,Accessories,67,24,1608,1,1608,Rhode Island,M,Green,Fall,3.9,No,Standard,No,No,Venmo,Annually
1808,34,Millennials,Male,Sneakers,Footwear,46,37,1702,1,1702,Vermont,L,Gold,Summer,3.5,No,Standard,No,No,Venmo,Fortnightly
1809,67,Baby Boomers,Male,Jacket,Outerwear,71,7,497,1,497,Tennessee,M,Lavender,Spring,4.3,No,Next Day Air,No,No,Debit Card,Monthly
1810,58,Baby Boomers,Male,Backpack,Accessories,99,6,594,1,594,Alaska,S,Blue,Fall,3.4,No,Free Shipping,No,No,Debit Card,Fortnightly
1811,41,,Male,Jeans,Clothing,28,16,448,,,Maryland,M,Magenta,Fall,2.7,No,Standard,No,No,Cash,Bi-Weekly
1812,42,Gen X,Male,Belt,Accessories,77,33,2541,1,2541,Wisconsin,L,Blue,Summer,3.6,No,Standard,No,No,Bank Transfer,Annually
1813,50,,Male,Boots,Footwear,63,18,1134,,,Nevada,S,Blue,Summer,4.9,No,Express,No,No,PayPal,Bi-Weekly
1814,40,Millennials,Male,Shorts,Clothing,62,24,1488,1,1488,Illinois,M,Olive,Spring,3.5,No,Free Shipping,No,No,PayPal,Weekly
1815,32,Millennials,Male,Jeans,Clothing,92,24,2208,1,2208,Montana,M,White,Summer,3.8,No,Free Shipping,No,No,Cash,Quarterly
1816,51,Gen X,Male,Shoes,Footwear,72,48,3456,1,3456,New Mexico,L,White,Winter,4.5,No,2-Day Shipping,No,No,Credit Card,Every 3 Months
1817,26,Gen Z,Male,Hat,Accessories,79,4,316,1,316,Virginia,M,Purple,Summer,4,No,Express,No,No,Cash,Weekly
1818,32,Millennials,Male,T-shirt,Clothing,27,20,540,1,540,Delaware,M,White,Summer,4.7,No,Free Shipping,No,No,Cash,Weekly
1819,58,Baby Boomers,Male,Sunglasses,Accessories,39,47,1833,1,1833,North Carolina,M,White,Fall,3.8,No,Express,No,No,Debit Card,Every 3 Months
1820,51,Gen X,Male,Socks,Clothing,86,50,4300,1,4300,Nevada,S,Peach,Spring,4.5,No,Next Day Air,No,No,Cash,Quarterly
1821,19,Gen Z,Male,Shirt,Clothing,94,31,2914,1,2914,Washington,XL,Gold,Fall,5,No,Express,No,No,PayPal,Monthly
1822,57,Gen X,Male,Shorts,Clothing,53,29,1537,1,1537,Maine,M,Teal,Spring,2.8,No,Express,No,No,PayPal,Quarterly
1823,66,Baby Boomers,Male,Shirt,Clothing, $85 ,4,340,1,340,Connecticut,S,Cyan,Summer,4.4,No,Standard,No,No,Cash,Annually
1824,62,,Male,Socks,Clothing,50,40,2000,,,Louisiana,L,Pink,Fall,4.7,No,Free Shipping,No,No,Bank Transfer,Bi-Weekly
1825,58,Baby Boomers,Male,Pants,Clothing,47,31,1457,1,1457,Illinois,XL,Magenta,Winter,3.8,No,Express,No,No,Cash,Monthly
1826,23,Gen Z,Male,Boots,Footwear,75,41,3075,1,3075,South Dakota,M,Pink,Winter,4.9,No,Next Day Air,No,No,Credit Card,Weekly
1827,45,Gen X,Male,T-shirt,Clothing,60,44,2640,1,2640,Indiana,M,Turquoise,Winter,4.2,No,Express,No,No,Debit Card,Annually
1828,20,Gen Z,Male,T-shirt,Clothing,36,31,1116,1,1116,Vermont,S,Pink,Spring,4.9,No,2-Day Shipping,No,No,Bank Transfer,Weekly
1829,33,Millennials,Male,Coat,Outerwear,80,45,3600,1,3600,New Hampshire,L,Gray,Spring,3.9,No,Express,No,No,Cash,Every 3 Months
1830,30,Millennials,Male,Hat,Accessories,96,50,4800,1,4800,Oregon,M,White,Spring,4.9,No,2-Day Shipping,No,No,Credit Card,Quarterly
1831,50,Gen X,Male,Sunglasses,Accessories,80,7,560,1,560,Kansas,M,Blue,Winter,4.8,No,Express,No,No,Venmo,Annually
1832,62,Baby Boomers,Male,Blouse,Clothing,71,5,355,1,355,Maine,M,Cyan,Summer,3.3,No,Free Shipping,No,No,Bank Transfer,Every 3 Months
1833,69,Baby Boomers,Male,Jewelry,Accessories,29,48,1392,1,1392,Louisiana,M,Blue,Fall,4.6,No,Free Shipping,No,No,Cash,Monthly
1834,34,Millennials,Male,Jewelry,Accessories,53,19,1007,1,1007,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,No,No,PayPal,Fortnightly
1835,49,Gen X,Male,Skirt,Clothing,35,39,1365,1,1365,Indiana,M,Charcoal,Summer,4.1,No,2-Day Shipping,No,No,Venmo,Fortnightly
1836,65,Baby Boomers,Male,Scarf,Accessories,75,45,3375,1,3375,Kentucky,M,Lavender,Fall,3.2,No,2-Day Shipping,No,No,Credit Card,Quarterly
1837,66,Baby Boomers,Male,Pants,Clothing,52,35,1820,1,1820,South Carolina,M,Teal,Fall,4.2,No,2-Day Shipping,No,No,Credit Card,Monthly
1838,41,Millennials,Male,Hat,Accessories,77,8,616,1,616,Montana,M,Beige,Winter,4.8,No,Free Shipping,No,No,Venmo,Monthly
1839,37,Millennials,Male,Gloves,Accessories,24,11,264,1,264,Vermont,L,Blue,Fall,4.1,No,Next Day Air,No,No,Credit Card,Quarterly
1840,32,Millennials,Male,Shirt,Clothing,78,32,2496,1,2496,Mississippi,XL,Purple,Winter,3.7,No,Store Pickup,No,No,Cash,Annually
1841,42,Gen X,Male,Sandals,Footwear,98,46,4508,1,4508,Wyoming,M,Gold,Winter,2.6,No,Store Pickup,No,No,Bank Transfer,Every 3 Months
1842,31,Millennials,Male,Socks,Clothing,57,7,399,1,399,Vermont,L,Blue,Winter,3,No,Standard,No,No,PayPal,Every 3 Months
1843,61,Baby Boomers,Male,Handbag,Accessories,78,1,78,1,78,Alabama,M,Black,Summer,4.4,No,Express,No,No,Debit Card,Annually
1844,36,Millennials,Male,Jacket,Outerwear,76,32,2432,1,2432,Kentucky,M,Charcoal,Fall,4.7,No,Next Day Air,No,No,Credit Card,Monthly
1845,60,Baby Boomers,Male,Shorts,Clothing,26,31,806,1,806,South Dakota,M,Purple,Spring,2.7,No,2-Day Shipping,No,No,Credit Card,Annually
1846,51,Gen X,Male,Sandals,Footwear,78,39,3042,1,3042,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,No,No,Bank Transfer,Quarterly
1847,68,Baby Boomers,Male,Scarf,Accessories,53,9,477,1,477,Wisconsin,M,Yellow,Summer,2.9,No,Standard,No,No,Venmo,Quarterly
1848,46,Gen X,Male,Sandals,Footwear,100,49,4900,1,4900,Arizona,XL,Cyan,Summer,4.4,No,Free Shipping,No,No,Credit Card,Weekly
1849,19,Gen Z,Male,Jeans,Clothing,73,34,2482,1,2482,Maine,XL,Yellow,Winter,2.7,No,Express,No,No,Cash,Every 3 Months
1850,30,Millennials,Male,Skirt,Clothing,40,35,1400,1,1400,New Mexico,M,Maroon,Winter,4.5,No,Store Pickup,No,No,Bank Transfer,Monthly
1851,51,Gen X,Male,Gloves,Accessories,76,50,3800,1,3800,Wyoming,S,Black,Winter,2.8,No,Store Pickup,No,No,Debit Card,Weekly
1852,28,Millennials,Male,Skirt,Clothing,80,4,320,1,320,Delaware,S,Lavender,Fall,3.1,No,Free Shipping,No,No,Bank Transfer,Fortnightly
1853,41,Millennials,Male,Sweater,Clothing,80,32,2560,1,2560,Pennsylvania,XL,Violet,Winter,3.8,No,Store Pickup,No,No,Cash,Weekly
1854,29,Millennials,Male,Blouse,Clothing,67,11,737,1,737,North Dakota,XL,Olive,Spring,2.9,No,Express,No,No,PayPal,Fortnightly
1855,25,Gen Z,Male,Sweater,Clothing,61,49,2989,1,2989,Kentucky,M,Teal,Spring,3.8,No,Express,No,No,Credit Card,Annually
1856,60,Baby Boomers,Male,Shirt,Clothing,76,9,684,1,684,Rhode Island,XL,Teal,Spring,4.7,No,Standard,No,No,Cash,Annually
1857,63,,Male,Jewelry,Accessories,55,30,1650,,,Arizona,XL,Beige,Summer,3.2,No,Free Shipping,No,No,PayPal,Bi-Weekly
1858,51,Gen X,Male,T-shirt,Clothing,85,33,2805,1,2805,Colorado,L,Maroon,Summer,4,No,Next Day Air,No,No,Cash,Monthly
1859,22,Gen Z,Male,Scarf,Accessories,69,8,552,1,552,Maine,S,Peach,Spring,4.9,No,2-Day Shipping,No,No,Debit Card,Annually
1860,54,Gen X,Male,Belt,Accessories,26,29,754,1,754,New Jersey,L,Beige,Summer,3.7,No,Store Pickup,No,No,Debit Card,Fortnightly
1861,18,Gen Z,Male,T-shirt,Clothing,64,4,256,1,256,Kansas,M,Silver,Summer,4.8,No,Next Day Air,No,No,Credit Card,Monthly
1862,29,Millennials,Male,Sneakers,Footwear,60,19,1140,1,1140,South Dakota,S,Peach,Fall,3.6,No,Standard,No,No,Debit Card,Monthly
1863,59,Baby Boomers,Male,Gloves,Accessories,36,10,360,1,360,New Hampshire,M,Turquoise,Winter,4.6,No,Express,No,No,PayPal,Fortnightly
1864,25,Gen Z,Male,Sandals,Footwear,21,39,819,1,819,Connecticut,L,Orange,Spring,4.3,No,2-Day Shipping,No,No,Debit Card,Monthly
1865,19,Gen Z,Male,Backpack,Accessories,72,21,1512,1,1512,Wyoming,S,Cyan,Fall,3.2,No,2-Day Shipping,No,No,Venmo,Quarterly
1866,56,Gen X,Male,Pants,Clothing,62,12,744,1,744,Missouri,S,Silver,Summer,3.8,No,Store Pickup,No,No,Bank Transfer,Monthly
1867,31,Millennials,Male,T-shirt,Clothing,44,9,396,1,396,Alaska,XL,Gold,Winter,4.2,No,Standard,No,No,Credit Card,Fortnightly
1868,45,Gen X,Male,Skirt,Clothing,52,20,1040,1,1040,Delaware,M,Brown,Fall,3.4,No,2-Day Shipping,No,No,Venmo,Quarterly
1869,23,Gen Z,Male,Gloves,Accessories,58,44,2552,1,2552,Indiana,M,Silver,Spring,4.7,No,Next Day Air,No,No,Cash,Fortnightly
1870,18,Gen Z,Male,Blouse,Clothing,77,16,1232,1,1232,West Virginia,S,Beige,Spring,3.9,No,2-Day Shipping,No,No,Debit Card,Every 3 Months
1871,43,Gen X,Male,Blouse,Clothing,99,27,2673,1,2673,Wyoming,L,Violet,Spring,4.3,No,Store Pickup,No,No,Debit Card,Fortnightly
1872,56,Gen X,Male,Jeans,Clothing,96,14,1344,1,1344,Illinois,XL,Violet,Fall,2.7,No,Standard,No,No,Cash,Every 3 Months
1873,43,Gen X,Male,T-shirt,Clothing,64,24,1536,1,1536,Alaska,M,Lavender,Summer,4.6,No,Standard,No,No,Credit Card,Monthly
1874,64,Baby Boomers,Male,Sweater,Clothing,44,49,2156,1,2156,Wisconsin,XL,Red,Fall,2.9,No,Express,No,No,Bank Transfer,Weekly
1875,67,Baby Boomers,Male,Pants,Clothing,33,14,462,1,462,Indiana,L,Purple,Fall,3.6,No,Free Shipping,No,No,Cash,Weekly
1876,63,Baby Boomers,Male,Boots,Footwear,71,6,426,1,426,Tennessee,M,Brown,Winter,3.9,No,Next Day Air,No,No,Credit Card,Quarterly
1877,54,Gen X,Male,Skirt,Clothing,36,20,720,1,720,Illinois,M,Gray,Fall,2.6,No,Standard,No,No,Venmo,Quarterly
1878,69,Baby Boomers,Male,Gloves,Accessories,62,3,186,1,186,Pennsylvania,L,Pink,Fall,3.6,No,Express,No,No,Credit Card,Annually
1879,34,Millennials,Male,Socks,Clothing,29,5,145,1,145,Oklahoma,L,Magenta,Summer,3.4,No,Store Pickup,No,No,Credit Card,Monthly
1880,56,,Male,T-shirt,Clothing,33,46,1518,,,Tennessee,L,Charcoal,Spring,3.5,No,Express,No,No,Cash,Bi-Weekly
1881,34,Millennials,Male,Blouse,Clothing,33,8,264,1,264,New Jersey,L,Yellow,Fall,3.1,No,2-Day Shipping,No,No,Debit Card,Monthly
1882,58,,Male,Blouse,Clothing,41,13,533,,,New Jersey,M,Red,Winter,4.3,No,Standard,No,No,Cash,Bi-Weekly
1883,44,Gen X,Male,Scarf,Accessories,54,25,1350,1,1350,Tennessee,L,Blue,Winter,5,No,Store Pickup,No,No,Bank Transfer,Quarterly
1884,25,Gen Z,Male,Backpack,Accessories,58,39,2262,1,2262,Georgia,M,Cyan,Spring,4.9,No,Store Pickup,No,No,Debit Card,Fortnightly
1885,27,,Male,Shorts,Clothing,30,15,450,,,Arizona,S,Pink,Summer,4.3,No,Next Day Air,No,No,Bank Transfer,Bi-Weekly
1886,26,Gen Z,Male,Jewelry,Accessories,53,35,1855,1,1855,Nevada,S,Maroon,Winter,4.4,No,Standard,No,No,Cash,Monthly
1887,18,,Male,Gloves,Accessories,91,46,4186,,,Arkansas,L,Beige,Spring,4.4,No,Next Day Air,No,No,Cash,Bi-Weekly
1888,64,Baby Boomers,Male,Hoodie,Clothing,44,3,132,1,132,North Dakota,XL,Gold,Fall,3.5,No,Express,No,No,PayPal,Monthly
1889,62,Baby Boomers,Male,Hoodie,Clothing,89,48,4272,1,4272,South Dakota,XL,Turquoise,Winter,3.4,No,Free Shipping,No,No,Credit Card,Weekly
